#Rg Ree A
1.7465656749999998 3.30609401875 9.969846306074894
1.7465656749999998 3.43304738125 9.969846306074894
1.7465656749999998 3.5600007437500003 9.672414391105518
1.7465656749999998 3.68695410625 9.760353931302573
1.7465656749999998 3.81390746875 9.65088756216589
1.7465656749999998 3.94086083125 10.043613400282426
1.7465656749999998 4.067814193749999 9.386175061947293
1.7465656749999998 4.1947675562499995 9.62953791078174
1.7465656749999998 4.32172091875 10.171420924732455
1.7465656749999998 4.44867428125 9.898119118652554
1.7465656749999998 4.57562764375 9.945716197185419
1.7465656749999998 4.70258100625 10.018790550568966
1.7465656749999998 4.82953436875 10.043613400282426
1.7465656749999998 4.95648773125 10.251241622620919
1.7465656749999998 5.083441093749999 10.278403839395105
1.7465656749999998 5.2103944562499995 11.26278777442973
1.7465656749999998 5.33734781875 11.99575745709695
1.7465656749999998 5.46430118125 11.514013123853145
1.7465656749999998 5.59125454375 11.696120724315273
1.7465656749999998 5.71820790625 13.356357142628024
1.7465656749999998 5.845161268749999 13.183361851302433
1.7465656749999998 5.972114631249999 13.741353886464658
1.7465656749999998 6.099067993749999 13.63961661160787
1.7465656749999998 6.2260213562499995 15.437618217270588
1.7465656749999998 6.35297471875 17.043386114621665
1.7465656749999998 6.47992808125 17.44324804527182
1.7465656749999998 6.60688144375 20.293013166483657
1.7465656749999998 6.73383480625 17.91618432930552
1.7465656749999998 6.86078816875 inf
1.7465656749999998 6.98774153125 inf
1.7465656749999998 7.114694893749999 inf
1.7465656749999998 7.2416482562499995 inf
1.7465656749999998 7.36860161875 inf
1.7465656749999998 7.49555498125 inf
1.7465656749999998 7.62250834375 inf
1.7465656749999998 7.74946170625 inf
1.7465656749999998 7.876415068749999 inf
1.7465656749999998 8.00336843125 inf
1.7465656749999998 8.13032179375 inf
1.7465656749999998 8.25727515625 inf
1.7465656749999998 8.38422851875 inf
1.7465656749999998 8.51118188125 inf
1.7465656749999998 8.63813524375 inf
1.7465656749999998 8.76508860625 inf
1.7465656749999998 8.89204196875 inf
1.7465656749999998 9.01899533125 inf
1.7465656749999998 9.14594869375 inf
1.7465656749999998 9.27290205625 inf
1.7465656749999998 9.39985541875 inf
1.7465656749999998 9.52680878125 inf
1.7465656749999998 9.653762143749999 inf
1.7465656749999998 9.780715506249999 inf
1.7465656749999998 9.90766886875 inf
1.7465656749999998 10.03462223125 inf
1.7465656749999998 10.16157559375 inf
1.7465656749999998 10.28852895625 inf
1.7465656749999998 10.41548231875 inf
1.779356725 0.38616668125000003 inf
1.779356725 0.5131200437500001 inf
1.779356725 0.64007340625 inf
1.779356725 0.7670267687500001 inf
1.779356725 0.89398013125 20.29301316648367
1.779356725 1.0209334937499999 18.49501156082095
1.779356725 1.14788685625 16.391484529722717
1.779356725 1.27484021875 17.443248045271837
1.779356725 1.4017935812500002 15.645246439609114
1.779356725 1.52874694375 16.391484529722707
1.779356725 1.65570030625 13.639616611607886
1.779356725 1.78265366875 13.847244833946394
1.779356725 1.9096070312500002 12.522179512317376
1.779356725 2.0365603937500003 12.868555671780813
1.779356725 2.16351375625 12.334582030440995
1.779356725 2.29046711875 12.049243228283673
1.779356725 2.41742048125 11.89198489927974
1.779356725 2.5443738437500003 11.184176667610048
1.779356725 2.67132720625 11.033759576857278
1.779356725 2.79828056875 11.303005138170072
1.779356725 2.92523393125 10.75680686517822
1.779356725 3.0521872937500003 10.756806865178211
1.779356725 3.17914065625 10.447635665425054
1.779356725 3.30609401875 10.333596730090628
1.779356725 3.43304738125 10.476946350167989
1.779356725 3.5600007437500003 10.018790550568983
1.779356725 3.68695410625 9.994202992070694
1.779356725 3.81390746875 9.87464413490864
1.779356725 3.94086083125 9.181526699787181
1.779356725 4.067814193749999 9.545854266535265
1.779356725 4.1947675562499995 9.110938180805663
1.779356725 4.32172091875 9.405605624711267
1.779356725 4.44867428125 9.386175061947329
1.779356725 4.57562764375 9.44490892207695
1.779356725 4.70258100625 10.145350675139237
1.779356725 4.82953436875 9.7603539313026
1.779356725 4.95648773125 10.171420924732454
1.779356725 5.083441093749999 9.969846306074913
1.779356725 5.2103944562499995 10.119539835316706
1.779356725 5.33734781875 10.447635665425054
1.779356725 5.46430118125 10.961700276509585
1.779356725 5.59125454375 11.22318444028159
1.779356725 5.71820790625 11.303005138170072
1.779356725 5.845161268749999 12.274947955830692
1.779356725 5.972114631249999 13.183361851302468
1.779356725 6.099067993749999 14.593482924059996
1.779356725 6.2260213562499995 14.453234282235982
1.779356725 6.35297471875 14.74175002049158
1.779356725 6.47992808125 18.495011560820956
1.779356725 6.60688144375 22.091014772146394
1.779356725 6.73383480625 20.293013166483675
1.779356725 6.86078816875 20.293013166483675
1.779356725 6.98774153125 22.091014772146377
1.779356725 7.114694893749999 inf
1.779356725 7.2416482562499995 inf
1.779356725 7.36860161875 inf
1.779356725 7.49555498125 inf
1.779356725 7.62250834375 inf
1.779356725 7.74946170625 inf
1.779356725 7.876415068749999 inf
1.779356725 8.00336843125 inf
1.779356725 8.13032179375 inf
1.779356725 8.25727515625 inf
1.779356725 8.38422851875 inf
1.779356725 8.51118188125 inf
1.779356725 8.63813524375 inf
1.779356725 8.76508860625 inf
1.779356725 8.89204196875 inf
1.779356725 9.01899533125 inf
1.779356725 9.14594869375 inf
1.779356725 9.27290205625 inf
1.779356725 9.39985541875 inf
1.779356725 9.52680878125 inf
1.779356725 9.653762143749999 inf
1.779356725 9.780715506249999 inf
1.779356725 9.90766886875 inf
1.779356725 10.03462223125 inf
1.779356725 10.16157559375 inf
1.779356725 10.28852895625 inf
1.779356725 10.41548231875 inf
1.8121477750000001 0.38616668125000003 inf
1.8121477750000001 0.5131200437500001 inf
1.8121477750000001 0.64007340625 22.091014772146377
1.8121477750000001 0.7670267687500001 19.241249650934535
1.8121477750000001 0.89398013125 19.241249650934535
1.8121477750000001 1.0209334937499999 20.293013166483654
1.8121477750000001 1.14788685625 18.495011560820934
1.8121477750000001 1.27484021875 18.495011560820934
1.8121477750000001 1.4017935812500002 16.118182723642796
1.8121477750000001 1.52874694375 16.697009955158208
1.8121477750000001 1.65570030625 14.593482924059979
1.8121477750000001 1.78265366875 15.437618217270588
1.8121477750000001 1.9096070312500002 14.072949561493413
1.8121477750000001 2.0365603937500003 13.957643111841064
1.8121477750000001 2.16351375625 13.54171940851086
1.8121477750000001 2.29046711875 12.395619387747105
1.8121477750000001 2.41742048125 12.522179512317356
1.8121477750000001 2.5443738437500003 11.470415996768239
1.8121477750000001 2.67132720625 11.649381297633495
1.8121477750000001 2.79828056875 10.69195428729902
1.8121477750000001 2.92523393125 10.823322509631419
1.8121477750000001 3.0521872937500003 10.224360884659903
1.8121477750000001 3.17914065625 10.756806865178202
1.8121477750000001 3.30609401875 10.043613400282426
1.8121477750000001 3.43304738125 10.068676088006324
1.8121477750000001 3.5600007437500003 9.828322046816764
1.8121477750000001 3.68695410625 9.672414391105509
1.8121477750000001 3.81390746875 9.291147292771221
1.8121477750000001 3.94086083125 9.235757971194548
1.8121477750000001 4.067814193749999 9.505003532507317
1.8121477750000001 4.1947675562499995 9.128406044795023
1.8121477750000001 4.32172091875 9.199478107071817
1.8121477750000001 4.44867428125 9.425182834618854
1.8121477750000001 4.57562764375 9.254089976821898
1.8121477750000001 4.70258100625 9.3477452035034
1.8121477750000001 4.82953436875 9.444908922076932
1.8121477750000001 4.95648773125 9.48481690922912
1.8121477750000001 5.083441093749999 9.694121362966849
1.8121477750000001 5.2103944562499995 9.874644134908625
1.8121477750000001 5.33734781875 9.672414391105518
1.8121477750000001 5.46430118125 10.597617782084384
1.8121477750000001 5.59125454375 10.506592021416184
1.8121477750000001 5.71820790625 11.070554066118087
1.8121477750000001 5.845161268749999 11.603469161024105
1.8121477750000001 5.972114631249999 12.21665408688184
1.8121477750000001 6.099067993749999 12.58785309605875
1.8121477750000001 6.2260213562499995 12.94374841482884
1.8121477750000001 6.35297471875 14.320181117980077
1.8121477750000001 6.47992808125 15.437618217270588
1.8121477750000001 6.60688144375 15.870951167156132
1.8121477750000001 6.73383480625 17.91618432930552
1.8121477750000001 6.86078816875 17.91618432930552
1.8121477750000001 6.98774153125 inf
1.8121477750000001 7.114694893749999 inf
1.8121477750000001 7.2416482562499995 inf
1.8121477750000001 7.36860161875 inf
1.8121477750000001 7.49555498125 inf
1.8121477750000001 7.62250834375 inf
1.8121477750000001 7.74946170625 inf
1.8121477750000001 7.876415068749999 inf
1.8121477750000001 8.00336843125 inf
1.8121477750000001 8.13032179375 inf
1.8121477750000001 8.25727515625 inf
1.8121477750000001 8.38422851875 inf
1.8121477750000001 8.51118188125 inf
1.8121477750000001 8.63813524375 inf
1.8121477750000001 8.76508860625 inf
1.8121477750000001 8.89204196875 inf
1.8121477750000001 9.01899533125 inf
1.8121477750000001 9.14594869375 inf
1.8121477750000001 9.27290205625 inf
1.8121477750000001 9.39985541875 inf
1.8121477750000001 9.52680878125 inf
1.8121477750000001 9.653762143749999 inf
1.8121477750000001 9.780715506249999 inf
1.8121477750000001 9.90766886875 inf
1.8121477750000001 10.03462223125 inf
1.8121477750000001 10.16157559375 inf
1.8121477750000001 10.28852895625 inf
1.8121477750000001 10.41548231875 inf
1.8449388249999998 0.38616668125000003 inf
1.8449388249999998 0.5131200437500001 22.091014772146377
1.8449388249999998 0.64007340625 22.091014772146377
1.8449388249999998 0.7670267687500001 19.241249650934535
1.8449388249999998 0.89398013125 20.293013166483654
1.8449388249999998 1.0209334937499999 20.293013166483654
1.8449388249999998 1.14788685625 18.495011560820934
1.8449388249999998 1.27484021875 16.697009955158215
1.8449388249999998 1.4017935812500002 17.043386114621665
1.8449388249999998 1.52874694375 15.870951167156123
1.8449388249999998 1.65570030625 15.645246439609098
1.8449388249999998 1.78265366875 14.193620993409825
1.8449388249999998 1.9096070312500002 13.957643111841072
1.8449388249999998 2.0365603937500003 13.356357142628013
1.8449388249999998 2.16351375625 13.18336185130245
1.8449388249999998 2.29046711875 12.522179512317356
1.8449388249999998 2.41742048125 12.334582030440979
1.8449388249999998 2.5443738437500003 11.514013123853145
1.8449388249999998 2.67132720625 11.514013123853136
1.8449388249999998 2.79828056875 10.69195428729902
1.8449388249999998 2.92523393125 10.823322509631419
1.8449388249999998 3.0521872937500003 10.361639900515621
1.8449388249999998 3.17914065625 10.389989559745876
1.8449388249999998 3.30609401875 9.738087974846911
1.8449388249999998 3.43304738125 9.760353931302582
1.8449388249999998 3.5600007437500003 9.444908922076932
1.8449388249999998 3.68695410625 9.545854266535255
1.8449388249999998 3.81390746875 9.484816909229139
1.8449388249999998 3.94086083125 8.8939526816363
1.8449388249999998 4.067814193749999 9.145992335885094
1.8449388249999998 4.1947675562499995 9.163698670846847
1.8449388249999998 4.32172091875 9.07635142840324
1.8449388249999998 4.44867428125 8.753704039812284
1.8449388249999998 4.57562764375 8.693725228939947
1.8449388249999998 4.70258100625 8.83068203275873
1.8449388249999998 4.82953436875 9.163698670846847
1.8449388249999998 4.95648773125 9.464786168766992
1.8449388249999998 5.083441093749999 9.163698670846847
1.8449388249999998 5.2103944562499995 8.942439476521567
1.8449388249999998 5.33734781875 9.40560562471125
1.8449388249999998 5.46430118125 9.3477452035034
1.8449388249999998 5.59125454375 9.760353931302582
1.8449388249999998 5.71820790625 10.597617782084384
1.8449388249999998 5.845161268749999 10.926407650457724
1.8449388249999998 5.972114631249999 10.823322509631419
1.8449388249999998 6.099067993749999 11.514013123853145
1.8449388249999998 6.2260213562499995 11.84161500594515
1.8449388249999998 6.35297471875 12.655232676573243
1.8449388249999998 6.47992808125 14.741750020491562
1.8449388249999998 6.60688144375 14.899008349495494
1.8449388249999998 6.73383480625 15.870951167156132
1.8449388249999998 6.86078816875 17.44324804527182
1.8449388249999998 6.98774153125 20.29301316648364
1.8449388249999998 7.114694893749999 inf
1.8449388249999998 7.2416482562499995 20.293013166483657
1.8449388249999998 7.36860161875 inf
1.8449388249999998 7.49555498125 inf
1.8449388249999998 7.62250834375 inf
1.8449388249999998 7.74946170625 inf
1.8449388249999998 7.876415068749999 inf
1.8449388249999998 8.00336843125 inf
1.8449388249999998 8.13032179375 inf
1.8449388249999998 8.25727515625 inf
1.8449388249999998 8.38422851875 inf
1.8449388249999998 8.51118188125 inf
1.8449388249999998 8.63813524375 inf
1.8449388249999998 8.76508860625 inf
1.8449388249999998 8.89204196875 inf
1.8449388249999998 9.01899533125 inf
1.8449388249999998 9.14594869375 inf
1.8449388249999998 9.27290205625 inf
1.8449388249999998 9.39985541875 inf
1.8449388249999998 9.52680878125 inf
1.8449388249999998 9.653762143749999 inf
1.8449388249999998 9.780715506249999 inf
1.8449388249999998 9.90766886875 inf
1.8449388249999998 10.03462223125 inf
1.8449388249999998 10.16157559375 inf
1.8449388249999998 10.28852895625 inf
1.8449388249999998 10.41548231875 inf
1.877729875 0.38616668125000003 inf
1.877729875 0.5131200437500001 22.09101477214639
1.877729875 0.64007340625 inf
1.877729875 0.7670267687500001 inf
1.877729875 0.89398013125 22.09101477214639
1.877729875 1.0209334937499999 19.241249650934552
1.877729875 1.14788685625 22.091014772146394
1.877729875 1.27484021875 20.293013166483675
1.877729875 1.4017935812500002 17.916184329305537
1.877729875 1.52874694375 15.870951167156141
1.877729875 1.65570030625 15.870951167156152
1.877729875 1.78265366875 14.593482924059996
1.877729875 1.9096070312500002 15.870951167156152
1.877729875 2.0365603937500003 15.245384508958953
1.877729875 2.16351375625 14.593482924059996
1.877729875 2.29046711875 13.541719408510877
1.877729875 2.41742048125 12.94374841482886
1.877729875 2.5443738437500003 12.724409256120481
1.877729875 2.67132720625 11.55835553696531
1.877729875 2.79828056875 11.343855872198002
1.877729875 2.92523393125 11.792204597733424
1.877729875 3.0521872937500003 10.823322509631428
1.877729875 3.17914065625 10.278403839395121
1.877729875 3.30609401875 9.716011518190442
1.877729875 3.43304738125 9.805467555361421
1.877729875 3.5600007437500003 9.366888965670018
1.877729875 3.68695410625 9.505003532507343
1.877729875 3.81390746875 8.975274952938655
1.877729875 3.94086083125 8.893952681636318
1.877729875 4.067814193749999 8.57777439523262
1.877729875 4.1947675562499995 8.507851886708316
1.877729875 4.32172091875 8.466785572543133
1.877729875 4.44867428125 8.799616176421681
1.877729875 4.57562764375 8.768917971988
1.877729875 4.70258100625 8.535595124427909
1.877729875 4.82953436875 8.635101988141262
1.877729875 4.95648773125 8.8939526816363
1.877729875 5.083441093749999 8.910014454316377
1.877729875 5.2103944562499995 8.958805259515499
1.877729875 5.33734781875 9.12840604479504
1.877729875 5.46430118125 9.386175061947329
1.877729875 5.59125454375 9.694121362966866
1.877729875 5.71820790625 9.272552460455382
1.877729875 5.845161268749999 9.782812669000213
1.877729875 5.972114631249999 9.945716197185437
1.877729875 6.099067993749999 10.891588765252838
1.877729875 6.2260213562499995 11.792204597733424
1.877729875 6.35297471875 12.795481318397277
1.877729875 6.47992808125 12.587853096058769
1.877729875 6.60688144375 14.193620993409843
1.877729875 6.73383480625 16.118182723642818
1.877729875 6.86078816875 15.066419208093697
1.877729875 6.98774153125 17.443248045271815
1.877729875 7.114694893749999 20.293013166483675
1.877729875 7.2416482562499995 inf
1.877729875 7.36860161875 inf
1.877729875 7.49555498125 22.091014772146394
1.877729875 7.62250834375 inf
1.877729875 7.74946170625 inf
1.877729875 7.876415068749999 inf
1.877729875 8.00336843125 inf
1.877729875 8.13032179375 inf
1.877729875 8.25727515625 inf
1.877729875 8.38422851875 inf
1.877729875 8.51118188125 inf
1.877729875 8.63813524375 inf
1.877729875 8.76508860625 inf
1.877729875 8.89204196875 inf
1.877729875 9.01899533125 inf
1.877729875 9.14594869375 inf
1.877729875 9.27290205625 inf
1.877729875 9.39985541875 inf
1.877729875 9.52680878125 inf
1.877729875 9.653762143749999 inf
1.877729875 9.780715506249999 inf
1.877729875 9.90766886875 inf
1.877729875 10.03462223125 inf
1.877729875 10.16157559375 inf
1.877729875 10.28852895625 inf
1.877729875 10.41548231875 inf
1.910520925 0.38616668125000003 inf
1.910520925 0.5131200437500001 22.09101477214636
1.910520925 0.64007340625 22.09101477214636
1.910520925 0.7670267687500001 inf
1.910520925 0.89398013125 inf
1.910520925 1.0209334937499999 22.091014772146355
1.910520925 1.14788685625 22.09101477214636
1.910520925 1.27484021875 17.9161843293055
1.910520925 1.4017935812500002 20.29301316648364
1.910520925 1.52874694375 16.69700995515819
1.910520925 1.65570030625 16.391484529722682
1.910520925 1.78265366875 15.245384508958926
1.910520925 1.9096070312500002 15.437618217270572
1.910520925 2.0365603937500003 14.193620993409798
1.910520925 2.16351375625 14.072949561493395
1.910520925 2.29046711875 13.63961661160785
1.910520925 2.41742048125 13.63961661160785
1.910520925 2.5443738437500003 11.427539516444444
1.910520925 2.67132720625 11.995757457096925
1.910520925 2.79828056875 11.696120724315257
1.910520925 2.92523393125 11.070554066118067
1.910520925 3.0521872937500003 10.891588765252793
1.910520925 3.17914065625 10.691954287299003
1.910520925 3.30609401875 10.305853492371002
1.910520925 3.43304738125 9.828322046816746
1.910520925 3.5600007437500003 9.587358639976992
1.910520925 3.68695410625 9.110938180805618
1.910520925 3.81390746875 9.23575797119453
1.910520925 3.94086083125 8.664248002641289
1.910520925 4.067814193749999 8.606279824947789
1.910520925 4.1947675562499995 8.815102598539292
1.910520925 4.32172091875 8.480402233732367
1.910520925 4.44867428125 8.577774395232604
1.910520925 4.57562764375 8.549578813279586
1.910520925 4.70258100625 8.360351442565415
1.910520925 4.82953436875 8.453240016958198
1.910520925 4.95648773125 8.635101988141209
1.910520925 5.083441093749999 8.386553362319336
1.910520925 5.2103944562499995 8.815102598539292
1.910520925 5.33734781875 8.799616176421646
1.910520925 5.46430118125 8.5216864155013
1.910520925 5.59125454375 8.738578819115519
1.910520925 5.71820790625 9.425182834618836
1.910520925 5.845161268749999 9.235757971194515
1.910520925 5.972114631249999 9.898119118652536
1.910520925 6.099067993749999 9.969846306074876
1.910520925 6.2260213562499995 10.418652481219102
1.910520925 6.35297471875 11.343855872197967
1.910520925 6.47992808125 11.385360245639713
1.910520925 6.60688144375 13.541719408510843
1.910520925 6.73383480625 13.847244833946359
1.910520925 6.86078816875 15.64524643960908
1.910520925 6.98774153125 15.870951167156099
1.910520925 7.114694893749999 17.043386114621647
1.910520925 7.2416482562499995 19.24124965093452
1.910520925 7.36860161875 20.29301316648364
1.910520925 7.49555498125 22.09101477214636
1.910520925 7.62250834375 22.09101477214636
1.910520925 7.74946170625 inf
1.910520925 7.876415068749999 inf
1.910520925 8.00336843125 inf
1.910520925 8.13032179375 inf
1.910520925 8.25727515625 inf
1.910520925 8.38422851875 inf
1.910520925 8.51118188125 inf
1.910520925 8.63813524375 inf
1.910520925 8.76508860625 inf
1.910520925 8.89204196875 inf
1.910520925 9.01899533125 inf
1.910520925 9.14594869375 inf
1.910520925 9.27290205625 inf
1.910520925 9.39985541875 inf
1.910520925 9.52680878125 inf
1.910520925 9.653762143749999 inf
1.910520925 9.780715506249999 inf
1.910520925 9.90766886875 inf
1.910520925 10.03462223125 inf
1.910520925 10.16157559375 inf
1.910520925 10.28852895625 inf
1.910520925 10.41548231875 inf
1.9433119749999999 0.38616668125000003 inf
1.9433119749999999 0.5131200437500001 inf
1.9433119749999999 0.64007340625 inf
1.9433119749999999 0.7670267687500001 22.09101477214639
1.9433119749999999 0.89398013125 inf
1.9433119749999999 1.0209334937499999 22.09101477214639
1.9433119749999999 1.14788685625 22.091014772146394
1.9433119749999999 1.27484021875 inf
1.9433119749999999 1.4017935812500002 22.091014772146394
1.9433119749999999 1.52874694375 17.443248045271826
1.9433119749999999 1.65570030625 17.443248045271837
1.9433119749999999 1.78265366875 16.391484529722717
1.9433119749999999 1.9096070312500002 16.118182723642818
1.9433119749999999 2.0365603937500003 15.437618217270597
1.9433119749999999 2.16351375625 14.07294956149343
1.9433119749999999 2.29046711875 14.593482924059996
1.9433119749999999 2.41742048125 13.101006743832793
1.9433119749999999 2.5443738437500003 13.101006743832793
1.9433119749999999 2.67132720625 11.55835553696531
1.9433119749999999 2.79828056875 11.470415996768255
1.9433119749999999 2.92523393125 11.10787799062925
1.9433119749999999 3.0521872937500003 11.070554066118094
1.9433119749999999 3.17914065625 10.119539835316706
1.9433119749999999 3.30609401875 9.994202992070704
1.9433119749999999 3.43304738125 9.672414391105535
1.9433119749999999 3.5600007437500003 9.328741689937864
1.9433119749999999 3.68695410625 9.545854266535272
1.9433119749999999 3.81390746875 9.110938180805663
1.9433119749999999 3.94086083125 8.991849884733327
1.9433119749999999 4.067814193749999 8.549578813279604
1.9433119749999999 4.1947675562499995 8.321538229653985
1.9433119749999999 4.32172091875 8.67894474450527
1.9433119749999999 4.44867428125 8.123806883113506
1.9433119749999999 4.57562764375 8.088353465615793
1.9433119749999999 4.70258100625 8.37341931906975
1.9433119749999999 4.82953436875 8.147714591522716
1.9433119749999999 4.95648773125 8.334411546398192
1.9433119749999999 5.083441093749999 8.283297222580694
1.9433119749999999 5.2103944562499995 8.171844700412192
1.9433119749999999 5.33734781875 8.196201386407983
1.9433119749999999 5.46430118125 8.521686415501335
1.9433119749999999 5.59125454375 8.799616176421681
1.9433119749999999 5.71820790625 9.093587159590118
1.9433119749999999 5.845161268749999 9.093587159590099
1.9433119749999999 5.972114631249999 9.405605624711267
1.9433119749999999 6.099067993749999 9.545854266535281
1.9433119749999999 6.2260213562499995 9.716011518190442
1.9433119749999999 6.35297471875 10.506592021416202
1.9433119749999999 6.47992808125 11.385360245639749
1.9433119749999999 6.60688144375 11.841615005945165
1.9433119749999999 6.73383480625 12.522179512317376
1.9433119749999999 6.86078816875 13.021186045944312
1.9433119749999999 6.98774153125 15.437618217270588
1.9433119749999999 7.114694893749999 17.443248045271837
1.9433119749999999 7.2416482562499995 18.495011560820956
1.9433119749999999 7.36860161875 inf
1.9433119749999999 7.49555498125 22.091014772146394
1.9433119749999999 7.62250834375 inf
1.9433119749999999 7.74946170625 inf
1.9433119749999999 7.876415068749999 inf
1.9433119749999999 8.00336843125 inf
1.9433119749999999 8.13032179375 inf
1.9433119749999999 8.25727515625 inf
1.9433119749999999 8.38422851875 inf
1.9433119749999999 8.51118188125 inf
1.9433119749999999 8.63813524375 inf
1.9433119749999999 8.76508860625 inf
1.9433119749999999 8.89204196875 inf
1.9433119749999999 9.01899533125 inf
1.9433119749999999 9.14594869375 inf
1.9433119749999999 9.27290205625 inf
1.9433119749999999 9.39985541875 inf
1.9433119749999999 9.52680878125 inf
1.9433119749999999 9.653762143749999 inf
1.9433119749999999 9.780715506249999 inf
1.9433119749999999 9.90766886875 inf
1.9433119749999999 10.03462223125 inf
1.9433119749999999 10.16157559375 inf
1.9433119749999999 10.28852895625 inf
1.9433119749999999 10.41548231875 inf
1.976103025 0.38616668125000003 inf
1.976103025 0.5131200437500001 inf
1.976103025 0.64007340625 inf
1.976103025 0.7670267687500001 22.09101477214639
1.976103025 0.89398013125 22.09101477214639
1.976103025 1.0209334937499999 inf
1.976103025 1.14788685625 22.091014772146394
1.976103025 1.27484021875 inf
1.976103025 1.4017935812500002 inf
1.976103025 1.52874694375 20.293013166483664
1.976103025 1.65570030625 17.443248045271837
1.976103025 1.78265366875 16.391484529722717
1.976103025 1.9096070312500002 17.916184329305537
1.976103025 2.0365603937500003 15.645246439609105
1.976103025 2.16351375625 14.193620993409843
1.976103025 2.29046711875 15.645246439609114
1.976103025 2.41742048125 12.94374841482886
1.976103025 2.5443738437500003 12.587853096058769
1.976103025 2.67132720625 12.458127665421545
1.976103025 2.79828056875 12.334582030440995
1.976103025 2.92523393125 11.514013123853163
1.976103025 3.0521872937500003 11.38536024563974
1.976103025 3.17914065625 10.536580424778274
1.976103025 3.30609401875 10.197755851434248
1.976103025 3.43304738125 9.8513796919708
1.976103025 3.5600007437500003 9.650887562165906
1.976103025 3.68695410625 9.484816909229147
1.976103025 3.81390746875 8.942439476521583
1.976103025 3.94086083125 8.738578819115554
1.976103025 4.067814193749999 8.220788944906245
1.976103025 4.1947675562499995 8.347349069476516
1.976103025 4.32172091875 8.399754245771527
1.976103025 4.44867428125 8.38655336231937
1.976103025 4.57562764375 8.2959816879543
1.976103025 4.70258100625 8.171844700412192
1.976103025 4.82953436875 8.0074659496987
1.976103025 4.95648773125 7.984811063337492
1.976103025 5.083441093749999 8.0074659496987
1.976103025 5.2103944562499995 8.05337808630808
1.976103025 5.33734781875 8.041823644040997
1.976103025 5.46430118125 7.984811063337511
1.976103025 5.59125454375 8.135733193777755
1.976103025 5.71820790625 8.37341931906975
1.976103025 5.845161268749999 8.453240016958215
1.976103025 5.972114631249999 8.70859041575348
1.976103025 6.099067993749999 8.991849884733327
1.976103025 6.2260213562499995 9.309876384966529
1.976103025 6.35297471875 9.7603539313026
1.976103025 6.47992808125 10.5976177820844
1.976103025 6.60688144375 11.262787774429746
1.976103025 6.73383480625 12.15964150617837
1.976103025 6.86078816875 13.639616611607886
1.976103025 6.98774153125 14.593482924059979
1.976103025 7.114694893749999 14.74175002049158
1.976103025 7.2416482562499995 17.043386114621683
1.976103025 7.36860161875 17.043386114621683
1.976103025 7.49555498125 17.916184329305537
1.976103025 7.62250834375 22.091014772146394
1.976103025 7.74946170625 20.293013166483675
1.976103025 7.876415068749999 inf
1.976103025 8.00336843125 inf
1.976103025 8.13032179375 inf
1.976103025 8.25727515625 22.091014772146394
1.976103025 8.38422851875 inf
1.976103025 8.51118188125 inf
1.976103025 8.63813524375 inf
1.976103025 8.76508860625 inf
1.976103025 8.89204196875 inf
1.976103025 9.01899533125 inf
1.976103025 9.14594869375 inf
1.976103025 9.27290205625 inf
1.976103025 9.39985541875 inf
1.976103025 9.52680878125 inf
1.976103025 9.653762143749999 inf
1.976103025 9.780715506249999 inf
1.976103025 9.90766886875 inf
1.976103025 10.03462223125 inf
1.976103025 10.16157559375 inf
1.976103025 10.28852895625 inf
1.976103025 10.41548231875 inf
2.0088940749999997 0.38616668125000003 inf
2.0088940749999997 0.5131200437500001 inf
2.0088940749999997 0.64007340625 inf
2.0088940749999997 0.7670267687500001 inf
2.0088940749999997 0.89398013125 inf
2.0088940749999997 1.0209334937499999 inf
2.0088940749999997 1.14788685625 inf
2.0088940749999997 1.27484021875 19.24124965093452
2.0088940749999997 1.4017935812500002 inf
2.0088940749999997 1.52874694375 22.091014772146348
2.0088940749999997 1.65570030625 17.9161843293055
2.0088940749999997 1.78265366875 17.043386114621647
2.0088940749999997 1.9096070312500002 17.4432480452718
2.0088940749999997 2.0365603937500003 16.69700995515819
2.0088940749999997 2.16351375625 17.4432480452718
2.0088940749999997 2.29046711875 15.245384508958926
2.0088940749999997 2.41742048125 13.356357142628005
2.0088940749999997 2.5443738437500003 13.268417602430942
2.0088940749999997 2.67132720625 13.268417602430931
2.0088940749999997 2.79828056875 11.427539516444444
2.0088940749999997 2.92523393125 12.655232676573226
2.0088940749999997 3.0521872937500003 11.427539516444435
2.0088940749999997 3.17914065625 10.857231070910506
2.0088940749999997 3.30609401875 10.628683638421434
2.0088940749999997 3.43304738125 10.11953983531667
2.0088940749999997 3.5600007437500003 9.828322046816746
2.0088940749999997 3.68695410625 9.782812669000187
2.0088940749999997 3.81390746875 8.830682032758713
2.0088940749999997 3.94086083125 8.815102598539292
2.0088940749999997 4.067814193749999 8.784221662394765
2.0088940749999997 4.1947675562499995 8.494090750986128
2.0088940749999997 4.32172091875 8.233170677245703
2.0088940749999997 4.44867428125 8.041823644040964
2.0088940749999997 4.57562764375 7.973557388419563
2.0088940749999997 4.70258100625 7.842189166087162
2.0088940749999997 4.82953436875 8.076642529245884
2.0088940749999997 4.95648773125 7.737579506850792
2.0088940749999997 5.083441093749999 7.885243565269682
2.0088940749999997 5.2103944562499995 7.789357034314272
2.0088940749999997 5.33734781875 7.842189166087162
2.0088940749999997 5.46430118125 7.656826900204326
